Object Type,Title,Item ARK,Parent ARK,File Name,AltTitle.other,collection.physical,Contents note,Date.created,Date.normalized,Description.latitude,Description.longitude,Description.note,Format.dimensions,Format.extent,Format.medium,Genre,Language,Local identifier,Name.creator,Named subject,Note,Place of origin,Publisher.publisherName,Repository,Resource type,Rights.copyrightStatus,Rights.rightsHolderContact,Statement of Responsibility,Subject,Subject geographic,Subject temporal,Creator
Work,Livro de custeio. Livro #162 (1960-1963),ark:/21198/z1bv990r,ark:/21198/z15t5c4z,afdfasdf/ibicaba_0162_custeio_1960_1963.pdf,,,"(1) The alternative title refers to the ledger's cover, unreadable in parts. (2) No typographical seal. (3) Four handwritten notes referring to Mr. Antonio Barbato, sugarcane production, and monthly data were originally put on the cover page.|~|(1) O título alternativo refere-se à capa do livro, em partes ilegível. (2) Sem selo da tipografia de origem. (3) Quatro notas manuscritas referentes ao Sr. Antonio Barbato, à produção de cana de açúcar e a dados mensais foram originalmente colocadas na folha de rosto.",May 1960 - May 1963,1960-05/1963-05,,,"Cost Accounting [""Conta de Custeio""] with the farm's expenditures specified by month, day, transaction and its monetary value between May 1960 and May 1963.|~|Conta de Custeio com os gastos da fazenda especificados por mês, dia, transação e valor monetário entre maio de 1960 e maio de 1963.",41 x 26.5 cm,208 pages,,ledgers (account books),por,Livro 0162|~|Ledger 0162,"Fazenda Ibicaba (Cordeirópolis, SP)",,,,,"Fazenda Ibicaba (Cordeirópolis, SP)",text,public domain,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,,coffee plantation|~|historical costs (Accounting)|~|cost accounting|~|farm management|~|records and correspondence,,Brazil--History--1954-1964,Administration of Ibicaba farm (1960-1963)
Work,Registro de fornecimento de cana de açúcar para usinas. Livro #165 (1961-1964),ark:/21198/z17677pn,ark:/21198/z15t5c4z,afdfasdf/ibicaba_0165_cana_usinas_1961_1964.pdf,,,"(1) The alternative title refers to the ledger's cover. (2) Handwritten index indicating the pages of each sugar mill in the cover sheet. (3) Two handwritten notes have been glued to the back of the cover with data about the selling and planting of sugarcane. (4) Bundle with 8 bills of sugarcane bought by Usina Sant'Ana de Rio Claro, originally put on the cover sheet. (5) Two typewritten notes about the sugarcane harvests of 1962-1963 and 1963-1964, originally put on sheet 50. (6) Handwritten note with labor expenditures, originally put on the back of sheet 50. (7) There were four loose sheets originally put on the back of the back cover: (7.1)-(7.2) Scraps of paper with arithmetic operations. (7.3) Handwritten list for the planting of sugarcane in 1962. (7.4) Typewritten note authorizing the delivery of gasoline from Usina Sant'Ana for the transport of sugarcane. (8) This object contains an appendix that has not been shared online due to the personal nature of the content. This object speaks to data on sugarcane transactions originally put on sheet 50. Please email meap@library.ucla.edu if there are questions.|~|(1) O título alternativo refere-se à capa do livro. (2) Índice manuscrito remetendo a cada uma das usinas na folha de rosto. (3) Duas notas manuscritas estão coladas ao verso da capa com dados de venda e plantio de cana. (4) Maço com 8 notas de compra de cana pela Usina Sant'Ana de Rio Claro, originalmente colocada na folha de rosto. (5) Duas notas datilografadas sobre a safra de cana de açúcar para 1962-1963 e 1963-1964 originalmente colocadas à folha 50. (6) Nota manuscrita com despesas de empregados originalmente colocada no verso da folha 50. (7) No verso da contracapa foram originalmente colocadas quatro folhas avulsas: (7.1) Nota datilografada autorizando entrega de gasolina da Usina Sant'Ana para o transporte de cana. (7.2) Lista manuscrita para plantio de cana de açúcar em 1962. (7.3)-(7.4) Pedaços de papel com operações aritméticas. (8) Este objeto contém um apêndice que não foi disponibilizado online devido à natureza pessoal de seu conteúdo. O objeto refere-se a dados de transação de cana de açúcar originalmente colocado na folha 50. Em caso de dúvidas, favor contatar o projeto através de meap@library.ucla.edu.",June 1961 - January 1964,1961-06/1964-01,,,"Registry of sugarcane produced in the Ibicaba farm and delivered to ""Usina São João"", ""Cia. Industrial e Agrícola Ometto"", and ""Usina Santana"" (sugarcane mills) between June 1961 and January 1964. Ledger organized by sugar mill, year, month, and day. Data on gross, net, and total weight supplied, as well as financial data.|~|Registro de cana de açúcar produzida na fazenda Ibicaba e fornecida à ""Usina São João"", ""Cia. Industrial e Agrícola Ometto"" e ""Usina Santana"" entre junho de 1961 e janeiro de 1964. Livro organizado por usina, ano, mês e dia. Informações sobre  peso bruto, líquido e total, assim como dados financeiros.",33 x 23 cm,104 pages,,ledgers (account books),por,Livro 0165|~|Ledger 0165,"Fazenda Ibicaba (Cordeirópolis, SP)",,,,,"Fazenda Ibicaba (Cordeirópolis, SP)",text,public domain,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,,sugar plantations|~|sugar factories|~|sugarcane industry|~|sugarcane|~|farm management|~|records and correspondence,,Brazil--History--1954-1964,Administration of Ibicaba farm (1961-1964)
Work,Diário e borrador. Livro #166 (1962),ark:/21198/z13f6h2p,ark:/21198/z15t5c4z,afdfasdf/ibicaba_0166_diario_borrador_1962.pdf,,,"(1) The alternative title refers to the ledger's cover. (2) The opening pages were printed by the editor and contain commercial information; the internal pages contain the 1962 General journal accounting proper; the last 80 pages were printed by the editor and contain the names of official streets of the municipalities of São Paulo and Rio de Janeiro, as well as information of commercial interest. (3) A shopping list and a folded sheet were originally put between the pages corresponding to January 8-9. (4) 44 loose sheets were originally put on the cover sheet and refer to the following receipts, bills of purchase, or handwritten notes (in order of appearance): 2 bills of “Empório Azul”; idem “Casa Confiança”; idem “Armazém do Povo”; label of “Caninha Cordeirinho”; sale note of a piglet; scrap of paper with numbers (possibly monetary values); 4 receipts of house rents; registration record for telephone installation in the Ibicaba farm; bill of “Farmácia Victoria”; 4 receipts of house rents; 2 bills of “Eletrolar IV”; 3 registration records for telephone installation in the Ibicaba farm; bill of “Victoria” pharmacy; handwritten note with the name of Ibicaba farm; handwritten note with arithmetic operations; 3 receipts of house rents; bill of “Santo Antônio” pharmacy; 2 stapled bills of “Victoria” pharmacy; 8 stapled bills of “Casa Stocco”; 3 stapled bills of “Coração de Jesus” pharmacy; 2 stapled notes of “Associação Rural de Cordeirópolis”.|~|(1) O título alternativo refere-se à capa do livro. (2) As páginas de abertura foram impressas pela editora e contêm informações comerciais; as páginas do miolo contêm o diário para 1962 propriamente; as últimas 80 páginas foram impressas pela editora e contêm os nomes das ruas oficiais das cidades de São Paulo e Rio de Janeiro, assim como informações de interesse comercial. (3) Uma lista de compras e uma folha dobrada foram originalmente colocadas na página correspondente aos dias 8-9 de janeiro. (4) 44 folhas avulsas foram originalmente colocadas junto à capa e referem-se aos seguintes recibos, notas de compra, ou notas manuscritas (em ordem de aparição): 2 notas “Empório Azul”; idem “Casa Confiança”; idem “Armazém do Povo”; rótulo da “Caninha Cordeirinho”; nota de venda de leitoa; pedaço de papel com números (possivelmente valores monetários); 4 recibos de aluguel de casa; protocolo de inscrição para instalação de telefone na fazenda Ibicaba; nota da “Farmácia Victoria”; 4 recibos de aluguel de casa; 2 notas de “Eletrolar IV”; 3 protocolos de inscrição para instalação de telefone na fazenda Ibicaba; nota da “Farmácia Victoria”; nota manuscrita com nome da fazenda Ibicaba; nota manuscrita com operações aritméticas; 3 recibos de aluguel de casa; nota da “Farmácia Santo Antônio”; 2 notas da “Farmácia Victoria”, grampeadas; 8 notas da “Casa Stocco”, grampeadas; 3 notas da farmácia “Coração de Jesus”, grampeadas; 2 notas da “Associação Rural de Cordeirópolis”, grampeadas.",January 1962 - December 1962,1962-01/1962-12,,,"The records in this ""Daily Registry"" booklet for 1962 follow the structure of a General journal accounting with the bills listed sequentially by month and day. The entries and checks for other accounting books demonstrate that this ledger was used as a daybook.|~|As anotações nesta livro de ""Registro Diário"" de 1962 seguem a estrutura de um Diário, com as contas elicitadas sequencialmente por mês e dia. Os lançamentos e vistos para os livros contábeis demonstram que o livro foi utilizado como borrador.",38 x 13.5 cm,478 pages,,ledgers (account books),por,Livro 0166|~|Ledger 0166,"Fazenda Ibicaba (Cordeirópolis, SP)",,,,,"Fazenda Ibicaba (Cordeirópolis, SP)",text,public domain,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,,coffee plantation|~|bookkeeping|~|account books|~|balance of trade|~|commercial documents|~|farm management|~|records and correspondence,,Brazil--History--1954-1964,Administration of Ibicaba farm (1962)
Work,Registro de culturas e arranjos trabalhistas. Livro #167 (1962-1965),ark:/21198/z1zp60jx,ark:/21198/z15t5c4z,afdfasdf/ibicaba_0167_colheita_trabalhadores_1962_1965.pdf,,,(1) Registry of the orchards and coffee trees of the Ibicaba farm in 1965 on the back of the cover.|~|(1) Registro dos pomares e cafezais da fazenda Ibicaba em 1965 no verso da capa.,June 1962 - May 1965,1962-06/1965-05,,,"Starting on page 55 (with previous pages removed in the original), this ledger has various contents regarding the harvest of coffee and orchards, as well as registry of labor arrangements. The ledger covers, in an incomplete manner, the period from June 1962 to May 1965.|~|Iniciado na página 55 (as anteriores foram removidas no original), este livro traz conteúdos diversos relativos a colheitas de café e pomares, assim como registro de arranjos trabalhistas. O livro cobre, de maneira incompleta, o período de junho de 1962 a maio de 1965.",23 x 32 cm,48 pages,,ledgers (account books),por,Livro 0167|~|Ledger 0167,"Fazenda Ibicaba (Cordeirópolis, SP)",,,,,"Fazenda Ibicaba (Cordeirópolis, SP)",text,public domain,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,,coffee plantation|~|orchards|~|agricultural estimating and reporting|~|cropping systems|~|agricultural laborers|~|farm management|~|records and correspondence,,Brazil--History--1954-1964|~|Brazil--History--1964-1985,Administration of Ibicaba farm (1962-1965)
Work,Registro de carretos de cana. Livro #168 (1962-1975),ark:/21198/z1tx57sr,ark:/21198/z15t5c4z,afdfasdf/ibicaba_0168_cana_carretos_1962_1975.pdf,,,(1) The alternative title refers to the ledger's cover. (2) There is no typographical seal.|~|(1) O título alternativo refere-se à capa do livro. (2) Sem selo da tipografia de origem.,July 1962 - October 1975,1962-07/1975-10,,,"Registry of sugarcane transports from the Ibicaba farm; the names of the sugar mills appear until 1965. This ledger is organized as a current account, with the name of the person responsible for the transport heading the page. Data include year, month, day, and kilograms of sugarcane transported.|~|Registro da cana de açúcar da fazenda Ibicaba entregue por carreto; até 1965 há especificação das usinas. Livro organizado como conta corrente, com o nome do responsável pelo carreto no cabeçalho. Dados incluem ano, mês, dia e quilos de cana de açúcar transportados.",33 x 22.5 cm,102 pages,,ledgers (account books),por,Livro 0168|~|Ledger 0168,"Fazenda Ibicaba (Cordeirópolis, SP)",,,,,"Fazenda Ibicaba (Cordeirópolis, SP)",text,public domain,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,,sugar plantations|~|sugar factories|~|sugarcane industry|~|sugarcane|~|farm management|~|records and correspondence,,Brazil--History--1954-1964|~|Brazil--History--1964-1985,Administration of Ibicaba farm (1962-1975)
Work,Livro de custeio. Livro #170 (1963-1969),ark:/21198/z1q54gz0,ark:/21198/z15t5c4z,afdfasdf/ibicaba_0170_custeio_1963_1969.pdf,,,"(1) The alternative title refers to the ledger's cover, unreadable in parts. (2) Seal of ""Tipografia Carvalho"" in the cover sheet. (3) Scrap of paper with the letterhead of the Ibicaba farm containing arithmetic operations, originally put on the cover sheet. (4) Loose sheet with a registry of the farm tractors, originally put on the back cover. (5) This object contains an appendix that has not been shared online due to the personal nature of the content. This object speaks to banking transactions of Mr. Flaminio Levy between July and October 1964, originally put on sheet 38. Please email meap@library.ucla.edu if there are questions.|~|(1) O título alternativo refere-se à capa do livro. (2) Selo da ""Tipografia Carvalho"" na folha de rosto. (3) Pedaço de papel timbrado da fazenda Ibicaba contendo operações aritméticas, originalmente colocado na folha de rosto. (4) Folha com um registro de tratores originalmente colocada na contracapa. (5) Este objeto contém um apêndice que não foi disponibilizado online devido à natureza pessoal de seu conteúdo. O objeto refere-se a transações bancárias do Sr. Flaminio Levy entre julho e outubro de 1964, opriginalmente colocado na folha 38. Em caso de dúvidas, favor contatar o projeto através de meap@library.ucla.edu.",May 1963 - July 1969,1963-05/1969-07,,,"Cost Accounting [""Conta de Custeio""] with the farm's expenditures specified by month, day, transaction and its monetary value between May 1963 and July 1969.|~|Conta de Custeio com os gastos da fazenda especificados por mês, dia, transação e valor monetário entre maio de 1963 e julho de 1969.",41 x 28 cm,306 pages,,ledgers (account books),por,Livro 0170|~|Ledger 0170,"Fazenda Ibicaba (Cordeirópolis, SP)",,,,,"Fazenda Ibicaba (Cordeirópolis, SP)",text,public domain,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,,coffee plantation|~|historical costs (Accounting)|~|cost accounting|~|farm management|~|records and correspondence,,Brazil--History--1954-1964|~|Brazil--History--1964-1985,Administration of Ibicaba farm (1963-1969)
Work,Livro caixa. Livro #172 (1964-1971),ark:/21198/z1kd3r7p,ark:/21198/z15t5c4z,afdfasdf/ibicaba_0172_caixa_1964_1971.pdf,,,"(1) The original cover title is unreadable. (2) No typographical seal. (3) This ledger starts on page 5 (previous pages were removed in the original). (4) Page 5 was initialled twice. (5) Four loose scraps of paper were originally put on the back cover: (5.1) Handwritten note about orange harvesting by brothers Zanete on the back of a cartoned picture. (5.2) Handwritten note on the back of a teared accounting sheet. (5.3) Handwritten notes about oranges in name of ""Zanette"". (5.4) Handwritten note and arithmetic operations on the back of a teared accounting sheet.|~|(1) O título na capa original é ilegível. (2) Sem selo da tipografia de origem. (3) Livro iniciado na página 5 (as páginas anteriores foram removidas no original). (4) A página 5 foi rubricada duas vezes. (5) Quatro pedaços de papel foram originalmente colocados na contracapa: (5.1) Nota manuscrita sobre colheita de laranja pelos irmãos Zanete no verso de uma imagem cartonada. (5.2) Nota manuscrita no verso de uma folha rasgada de contabilidade. (5.3) Anotações manuscritas sobre laranjas em nome de ""Zanette"". (5.4) Nota manuscrita e operações aritméticas no verso de uma folha rasgada de contabilidade.",February 1964 - June 1971,1964-02/1971-06,,,"Cash flow of Ibicaba farm specifying month, day, transaction executed and its monetary value (in the farm´s credit or debt) between February 1964 and June 1971.|~|Livro Caixa da fazenda Ibicaba com especificação de mês, dia, transação realizada e valor monetário a débito ou crédito da fazenda entre fevereiro de 1964 e junho de 1971.",33 x 23 cm,102 pages,,ledgers (account books),por,Livro 0172|~|Ledger 0172,"Fazenda Ibicaba (Cordeirópolis, SP)",,,,,"Fazenda Ibicaba (Cordeirópolis, SP)",text,public domain,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,,coffee plantation|~|cash flow|~|farm management|~|records and correspondence,,Brazil--History--1964-1985,Administration of Ibicaba farm (1964-1971)
Work,Livro de custeio. Livro #182 (1972-1977),ark:/21198/z1fn30k7,ark:/21198/z15t5c4z,afdfasdf/ibicaba_0182_custeio_1972_1977.pdf,,,"(1) The alternative title refers to the ledger's cover. (2) Seal of ""Carvalho"" typography in the cover sheet.|~|(1) O título alternativo refere-se à capa do livro. (2) Selo da ""Tipografia Carvalho"" na folha de rosto.",February 1972 - July 1977,1972-02/1977-07,,,"Cost Accounting [""Conta de Custeio""] with the farm's expenditures specified by month, day, transaction and its monetary value between February 1972 and July 1977.|~|Conta de Custeio com os gastos da fazenda especificados por mês, dia, transação e valor monetário entre fevereiro de 1972 e julho de 1977.",41 x 28 cm,106 pages,,ledgers (account books),por,Livro 0182|~|Ledger 0182,"Fazenda Ibicaba (Cordeirópolis, SP)",,,,,"Fazenda Ibicaba (Cordeirópolis, SP)",text,public domain,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,,coffee plantation|~|historical costs (Accounting)|~|cost accounting|~|farm management|~|records and correspondence,,Brazil--History--1964-1985,Administration of Ibicaba farm (1972-1977)
Work,Livro de custeio. Livro #183 (1974-1976),ark:/21198/z1b00z7q,ark:/21198/z15t5c4z,afdfasdf/ibicaba_0183_custeio_1974_1976.pdf,,,"(1) The alternative title refers to the ledger's cover. (2) Seal of ""Carvalho"" typography in the cover sheet. (3) 29 loose sheets were originally put on the back cover and refer to the following receipts, bills of purchase, or handwritten notes: delivery note of fertilizer shipment by “Estrada de Ferro Santos a Jundiaí”; 8 stapled bills of sale of fertilizers from “Quimbrasil” in name of Antonieta de Freitas Levy e Outros; 16 stapled bills of sale of fertilizers from “Ultrafertil S.A.” in name of Antonieta de Freitas Levy e Outros; a scrap of paper with the address of Mr. Nicolau Marotti; 3 scraps of paper with handwritten notes and arithmetic operations.|~|(1) O título alternativo refere-se à capa do livro. (2) Selo da ""Tipografia Carvalho"" na folha de rosto. (3) 29 folhas avulsas foram originalmente colocadas junto à contracapa e referem-se aos seguintes recibos, notas de compra, ou notas manuscritas: nota de entrega de carregamento de adubo pela “Estrada de Ferro Santos a Jundiaí”; 8 notas fiscais de adubos da “Quimbrasil” em nome de Antonieta de Freitas Levy e Outros, grampeadas; 16 notas fiscais de fertilizantes da “Ultrafertil S.A.” em nome de Antonieta de Freitas Levy e Outros, grampeadas; 1 pedaço de papel com o endereço do Sr. Nicolau Marotti; 3 pedaços de papel com anotações manuscritas e operações aritméticas.",July 1974 - January 1976,1974-07/1976-01,,,"Cost Accounting [""Conta de Custeio""] with the farm's expenditures specified by month, day, transaction and its monetary value between July 1974 and January 1976.|~|Conta de Custeio com os gastos da fazenda especificados por mês, dia, transação e valor monetário entre julho de 1974 e janeiro de 1976.",41 x 28 cm,106 pages,,ledgers (account books),por,Livro 0183|~|Ledger 0183,"Fazenda Ibicaba (Cordeirópolis, SP)",,,,,"Fazenda Ibicaba (Cordeirópolis, SP)",text,public domain,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,,coffee plantation|~|historical costs (Accounting)|~|cost accounting|~|farm management|~|records and correspondence,,Brazil--History--1964-1985,Administration of Ibicaba farm (1974-1976)
Work,Livro de custeio. Livro #185 (1976-1978),ark:/21198/z16706mq,ark:/21198/z15t5c4z,afdfasdf/ibicaba_0185_custeio_1976_1978.pdf,,,"(1) Seal of ""Carvalho"" typography in the cover sheet.|~|(1) Selo da ""Tipografia Carvalho"" na folha de rosto.",January 1976 - February 1978,1976-01/1978-02,,,"Cost Accounting [""Conta de Custeio""] with the farm's expenditures specified by month, day, transaction and its monetary value between January 1976 and February 1978.|~|Conta de Custeio com os gastos da fazenda especificados por mês, dia, transação e valor monetário entre janeiro de 1976 e fevereiro de 1978.",45.5 x 34 cm,406 pages,,ledgers (account books),por,Livro 0185|~|Ledger 0185,"Fazenda Ibicaba (Cordeirópolis, SP)",,,,,"Fazenda Ibicaba (Cordeirópolis, SP)",text,public domain,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,,coffee plantation|~|historical costs (Accounting)|~|cost accounting|~|farm management|~|records and correspondence,,Brazil--History--1964-1985,Administration of Ibicaba farm (1976-1978)
